Date,Bullish,Neutral,Bearish,Total,Bullish 8-week Mov Avg,Bull-Bear Spread,Bullish Average,Bullish Average +St. Dev.,Bullish Average -St. Dev.,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
3-5-15,0.398,0.3684,0.2336,1,0.4189,0.164,0.375,0.476,0.274,2119.59,2087.62,2098.53
3-12-15,0.316,0.43,0.2541,1,0.4008,0.062,0.375,0.476,0.274,2115.76,2039.69,2040.24
3-19-15,0.2716,0.4136,0.3148,1,0.3883,-0.043,0.375,0.476,0.274,2106.85,2039.69,2099.5
3-26-15,0.3843,0.3719,0.2438,1,0.3811,0.14,0.375,0.476,0.274,2114.86,2061.05,2061.05
4-2-15,0.354,0.3265,0.3196,1,0.381,0.034,0.375,0.476,0.274,2107.63,2045.5,2059.69
4-9-15,0.287,0.4715,0.2415,1,0.3668,0.046,0.375,0.476,0.274,2089.81,2048.38,2081.9
4-16-15,0.3207,0.4515,0.2278,1,0.3482,0.093,0.375,0.476,0.274,2111.91,2073.3,2106.63
4-23-15,0.3147,0.4534,0.2319,1,0.3308,0.083,0.375,0.476,0.274,2111.91,2072.37,2107.96
4-30-15,0.3084,0.4721,0.2195,1,0.3196,0.089,0.375,0.476,0.274,2125.92,2091.05,2106.85
5-7-15,0.2706,0.461,0.2684,1,0.3139,0.002,0.375,0.476,0.274,2120.95,2067.93,2080.15
5-14-15,0.2674,0.469,0.2636,1,0.3134,0.004,0.375,0.476,0.274,2117.69,2067.93,2098.48
5-21-15,0.2521,0.4979,0.25,1,0.2969,0.002,0.375,0.476,0.274,2134.72,2085.57,2125.85
5-28-15,0.27,0.4786,0.2514,1,0.2864,0.019,0.375,0.476,0.274,2134.72,2099.18,2123.48
6-4-15,0.2734,0.4803,0.2463,1,0.2847,0.027,0.375,0.476,0.274,2126.22,2099.14,2114.07
6-11-15,0.2004,0.4738,0.3258,1,0.2696,-0.125,0.375,0.476,0.274,2121.92,2072.14,2105.2
6-18-15,0.2541,0.4029,0.343,1,0.262,-0.089,0.375,0.476,0.274,2115.02,2072.14,2100.44
6-25-15,0.3556,0.4278,0.2167,1,0.2679,0.139,0.375,0.476,0.274,2129.87,2082.1,2108.58
7-2-15,0.2261,0.423,0.3509,1,0.2624,-0.125,0.375,0.476,0.274,2128.03,2056.32,2077.42
7-9-15,0.2791,0.4292,0.2918,1,0.2638,-0.013,0.375,0.476,0.274,2098.63,2044.02,2046.68
7-16-15,0.3081,0.4595,0.2324,1,0.2708,0.076,0.375,0.476,0.274,2114.14,2044.02,2107.4
7-23-15,0.3254,0.4187,0.256,1,0.2778,0.069,0.375,0.476,0.274,2132.82,2102.49,2114.15
7-30-15,0.2111,0.3819,0.407,1,0.27,-0.196,0.375,0.476,0.274,2132.82,2063.52,2108.57
8-6-15,0.2432,0.4403,0.3166,1,0.2753,-0.073,0.375,0.476,0.274,2114.24,2063.52,2099.84
8-13-15,0.3045,0.334,0.3615,1,0.2816,-0.057,0.375,0.476,0.274,2112.66,2052.09,2086.05
8-20-15,0.2682,0.3985,0.3333,1,0.2707,-0.065,0.375,0.476,0.274,2103.47,2052.09,2079.61
8-27-15,0.325,0.2923,0.3827,1,0.2831,-0.058,0.375,0.476,0.274,2103.47,1867.01,1940.51
9-3-15,0.3238,0.3594,0.3167,1,0.2887,0.007,0.375,0.476,0.274,1993.48,1867.08,1948.86
9-10-15,0.3465,0.3034,0.3501,1,0.2935,-0.004,0.375,0.476,0.274,1988.63,1903.07,1942.04
9-17-15,0.3326,0.376,0.2913,1,0.2944,0.041,0.375,0.476,0.274,1997.26,1927.3,1995.31
9-24-15,0.3212,0.3919,0.2869,1,0.3081,0.034,0.375,0.476,0.274,2020.86,1939.19,1966.97
10-1-15,0.2811,0.3198,0.3992,1,0.3129,-0.118,0.375,0.476,0.274,1979.64,1871.91,1884.09
10-8-15,0.3752,0.3429,0.2819,1,0.3217,0.093,0.375,0.476,0.274,1999.31,1871.91,1995.83
10-15-15,0.3408,0.3878,0.2714,1,0.3308,0.069,0.375,0.476,0.274,2022.34,1971.99,1994.24
10-22-15,0.3477,0.4121,0.2402,1,0.3336,0.107,0.375,0.476,0.274,2039.12,1990.73,2018.94
10-29-15,0.4039,0.3902,0.2059,1,0.3436,0.198,0.375,0.476,0.274,2090.35,2017.22,2090.35
11-5-15,0.39,0.424,0.186,1,0.3491,0.204,0.375,0.476,0.274,2116.48,2058.84,2102.31
11-12-15,0.3427,0.4272,0.23,1,0.3503,0.113,0.375,0.476,0.274,2116.48,2068.24,2075
11-19-15,0.3077,0.3868,0.3055,1,0.3486,0.002,0.375,0.476,0.274,2086.94,2019.39,2083.58
11-26-15,0.3236,0.4161,0.2603,1,0.354,0.063,0.375,0.476,0.274,2097.06,2051.99,2090.11
12-3-15,0.2949,0.4931,0.212,1,0.3439,0.083,0.375,0.476,0.274,2104.27,2070.29,2079.51
12-10-15,0.2851,0.4161,0.2989,1,0.3369,-0.014,0.375,0.476,0.274,2104.27,2036.53,2047.62
12-17-15,0.2387,0.3675,0.3938,1,0.3233,-0.155,0.375,0.476,0.274,2080.33,1993.26,2073.07
12-24-15,0.2638,0.4213,0.3149,1,0.3058,-0.051,0.375,0.476,0.274,2076.72,1993.26,2064.29
12-31-15,0.2507,0.5131,0.2362,1,0.2884,0.015,0.375,0.476,0.274,2081.56,2005.93,2063.36
1-7-16,0.2217,0.3957,0.3826,1,0.2733,-0.161,0.375,0.476,0.274,2081.56,1979.05,1990.26
1-14-16,0.179,0.3658,0.4553,1,0.2572,-0.276,0.375,0.476,0.274,2021.94,1886.41,1890.28
1-21-16,0.2152,0.2977,0.4871,1,0.2436,-0.272,0.375,0.476,0.274,1950.33,1812.29,1859.33
1-28-16,0.2975,0.3028,0.3996,1,0.244,-0.102,0.375,0.476,0.274,1916.99,1812.29,1882.95
2-4-16,0.2755,0.3774,0.3472,1,0.2428,-0.072,0.375,0.476,0.274,1947.2,1872.23,1912.53
2-11-16,0.1924,0.3206,0.487,1,0.237,-0.295,0.375,0.476,0.274,1935.26,1828.46,1851.86
2-18-16,0.2756,0.3464,0.378,1,0.2385,-0.102,0.375,0.476,0.274,1930.68,1810.1,1926.82
2-25-16,0.3119,0.3739,0.3142,1,0.2461,-0.002,0.375,0.476,0.274,1946.7,1871.44,1929.8
3-3-16,0.3202,0.3874,0.2925,1,0.2584,0.028,0.375,0.476,0.274,1986.51,1891,1986.45
3-10-16,0.3736,0.3827,0.2437,1,0.2827,0.13,0.375,0.476,0.274,2009.13,1968.8,1989.26
3-17-16,0.2996,0.4318,0.2686,1,0.2933,0.031,0.375,0.476,0.274,2032.02002,1969.25,2027.219
3-24-16,0.3378,0.4251,0.2371,1,0.2983,0.101,0.375,0.476,0.274,2056.600098,2010.040039,2036.709961
3-31-16,0.2718,0.4706,0.2576,1,0.2979,0.014,0.375,0.476,0.274,2072.209961,2022.48999,2063.949951
4-7-16,0.3219,0.4635,0.2146,1,0.3141,0.107,0.375,0.476,0.274,2075.070068,2042.560059,2066.659912
4-14-16,0.2785,0.4726,0.2489,1,0.3144,0.03,0.375,0.476,0.274,2083.179932,2033.800049,2082.419922
4-21-16,0.3341,0.4267,0.2392,1,0.3172,0.095,0.375,0.476,0.274,2111.050049,2065.919922,2102.399902
4-28-16,0.2737,0.4403,0.286,1,0.3114,-0.012,0.375,0.476,0.274,2111.050049,2077.52002,2095.149902
5-5-16,0.2233,0.4733,0.3034,1,0.2926,-0.08,0.375,0.476,0.274,2099.889893,2045.550049,2051.120117
5-12-16,0.2041,0.483,0.3129,1,0.2806,-0.109,0.375,0.476,0.274,2084.870117,2039.449951,2064.459961
5-19-16,0.1934,0.4656,0.341,1,0.2626,-0.148,0.375,0.476,0.274,2083.290039,2034.48999,2047.630005
5-26-16,0.1775,0.5286,0.2939,1,0.2508,-0.116,0.375,0.476,0.274,2094.72998,2025.910034,2090.540039
6-2-16,0.3017,0.4078,0.2905,1,0.2483,0.011,0.375,0.476,0.274,2103.47998,2078.929932,2099.330078
6-9-16,0.2783,0.4434,0.2783,1,0.2482,0,0.375,0.476,0.274,2119.219971,2085.100098,2112.129883
6-16-16,0.2535,0.3715,0.375,1,0.2382,-0.122,0.375,0.476,0.274,2120.550049,2064.100098,2071.5
6-23-16,0.2197,0.428,0.3523,1,0.2314,-0.133,0.375,0.476,0.274,2100.659912,2050.370117,2085.449951
6-30-16,0.2891,0.3767,0.3342,1,0.2397,-0.045,0.375,0.476,0.274,2113.32,1991.68,2070.77
7-7-16,0.3106,0.4229,0.2665,1,0.253,0.044,0.375,0.476,0.274,2108.709961,2042.689941,2099.72998
7-14-16,0.3687,0.3871,0.2442,1,0.2749,0.124,0.375,0.476,0.274,2156.449951,2074.02002,2152.429932
7-21-16,0.3543,0.3785,0.2672,1,0.297,0.087,0.375,0.476,0.274,2175.63,2146.21,2173.02
7-28-16,0.3125,0.4034,0.2841,1,0.2983,0.028,0.375,0.476,0.274,2175.629883,2159.070068,2166.580078
8-4-16,0.2979,0.4344,0.2677,1,0.3008,0.03,0.375,0.476,0.274,2178.29,2147.58,2163.79
8-11-16,0.3129,0.4195,0.2676,1,0.3082,0.045,0.375,0.476,0.274,2187.66,2152.56,2175.49
8-18-16,0.3556,0.3808,0.2636,1,0.3252,0.092,0.375,0.476,0.274,2193.81,2168.5,2182.22
8-25-16,0.2942,0.4094,0.2964,1,0.3258,-0.002,0.375,0.476,0.274,2193.42,2168.5,2175.44
9-1-16,0.286,0.3987,0.3152,1,0.3228,-0.029,0.375,0.476,0.274,2187.94,2157.09,2170.86
9-8-16,0.2975,0.4177,0.2848,1,0.3139,0.013,0.375,0.476,0.274,2187.870117,2157.090088,2186.159912
9-15-16,0.2794,0.3614,0.3592,1,0.3045,-0.08,0.375,0.476,0.274,2187.870117,2119.120117,2125.77002
9-22-16,0.2483,0.3689,0.3828,1,0.2965,-0.135,0.375,0.476,0.274,2165.110107,2119.899902,2163.120117
9-29-16,0.24,0.3889,0.3711,1,0.2892,-0.131,0.375,0.476,0.274,2179.98999,2139.570068,2171.370117
10-6-16,0.2879,0.433,0.279,1,0.2861,0.009,0.375,0.476,0.274,2175.300049,2144.01001,2159.72998
10-13-16,0.2547,0.408,0.3373,1,0.2735,-0.083,0.375,0.476,0.274,2169.600098,2128.840088,2139.179932
10-20-16,0.2374,0.3845,0.3782,1,0.2664,-0.141,0.375,0.476,0.274,2149.189941,2114.719971,2144.290039
10-27-16,0.2475,0.4118,0.3407,1,0.2616,-0.093,0.375,0.476,0.274,2154.790039,2130.090088,2139.429932
11-3-16,0.2364,0.4205,0.3432,1,0.254,-0.107,0.375,0.476,0.274,2147.13,2094,2097.94
11-10-16,0.3889,0.3178,0.2933,1,0.2676,0.096,0.375,0.476,0.274,2170.1,2083.79,2163.26
11-17-16,0.4665,0.2677,0.2657,1,0.2949,0.201,0.375,0.476,0.274,2182.3,2100.59,2164.2
11-24-16,0.4989,0.2803,0.2208,1,0.3273,0.278,0.375,0.476,0.274,2204.8,2172.2,2204.72
12-1-16,0.4378,0.3112,0.251,1,0.346,0.187,0.375,0.476,0.274,2214.1,2194.51,2198.81
12-8-16,0.4312,0.3039,0.2649,1,0.3681,0.166,0.375,0.476,0.274,2241.63,2187.44,2241.35
12-15-16,0.4466,0.2301,0.3233,1,0.3942,0.123,0.375,0.476,0.274,2277.53,2208.93,2253.28
12-22-16,0.4461,0.2624,0.2915,1,0.419,0.155,0.375,0.476,0.274,2272.56,2253.77,2258.66
12-29-16,0.4557,0.2869,0.2574,1,0.4465,0.198,0.375,0.476,0.274,2273.82,2249.11,2249.92
1-5-17,0.462,0.2857,0.2523,1,0.4556,0.21,0.375,0.476,0.274,2273.82,2233.62,2270.75
1-12-17,0.4364,0.2939,0.2697,1,0.4518,0.167,0.375,0.476,0.274,2282.1,2260.45,2275.32
1-19-17,0.3701,0.3032,0.3268,1,0.4357,0.043,0.375,0.476,0.274,2279.27,2254.25,2271.89
1-26-17,0.3158,0.3493,0.3349,1,0.4205,-0.019,0.375,0.476,0.274,2299.55,2257.02,2298.37
2-2-17,0.328,0.3303,0.3417,1,0.4076,-0.014,0.375,0.476,0.274,2300.99,2267.21,2279.55
2-9-17,0.358,0.3654,0.2765,1,0.3965,0.081,0.375,0.476,0.274,2299.4,2271.65,2294.67
2-16-17,0.3309,0.3455,0.3236,1,0.3821,0.007,0.375,0.476,0.274,2351.31,2296.61,2347.22
2-23-17,0.3846,0.2923,0.3231,1,0.3732,0.062,0.375,0.476,0.274,2366.71,2322.17,2362.82
3-2-17,0.3791,0.2647,0.3562,1,0.3629,0.023,0.375,0.476,0.274,2400.98,2352.87,2395.96
3-9-17,0.3,0.235,0.465,1,0.3458,-0.165,0.375,0.476,0.274,2400.98,2361.01,2362.98
3-16-17,0.3117,0.3013,0.387,1,0.3385,-0.075,0.375,0.476,0.274,2390.01,2354.54,2385.26
3-23-17,0.3528,0.3422,0.305,1,0.3431,0.048,0.375,0.476,0.274,2390.01,2336.45,2348.45
3-30-17,0.3022,0.324,0.3738,1,0.3399,-0.072,0.375,0.476,0.274,2363.78,2322.25,2361.13
4-6-17,0.283,0.3208,0.3962,1,0.3305,-0.113,0.375,0.476,0.274,2378.36,2344.73,2352.95
4-13-17,0.2897,0.3364,0.3738,1,0.3254,-0.084,0.375,0.476,0.274,2378.36,2337.25,2344.93
4-20-17,0.2571,0.3559,0.387,1,0.3094,-0.13,0.375,0.476,0.274,2355.22,2328.95,2338.17
4-27-17,0.3805,0.3024,0.3171,1,0.3096,0.063,0.375,0.476,0.274,2398.16,2335.05,2387.45
5-4-17,0.3807,0.3198,0.2995,1,0.3197,0.081,0.375,0.476,0.274,2398.16,2379.75,2388.13
5-11-17,0.3273,0.3705,0.3022,1,0.3217,0.025,0.375,0.476,0.274,2403.87,2379.75,2399.63
5-18-17,0.2385,0.419,0.3425,1,0.3074,-0.104,0.375,0.476,0.274,2405.77,2356.21,2357.03
5-25-17,0.3286,0.3714,0.3,1,0.3107,0.029,0.375,0.476,0.274,2405.58,2352.72,2404.39
6-1-17,0.2692,0.4154,0.3154,1,0.309,-0.046,0.375,0.476,0.274,2418.71,2393.88,2411.8
6-8-17,0.3543,0.3504,0.2953,1,0.317,0.059,0.375,0.476,0.274,2440.23,2403.59,2433.14
6-15-17,0.3227,0.3825,0.2948,1,0.3252,0.028,0.375,0.476,0.274,2446.2,2415.7,2437.92
6-22-17,0.3265,0.3844,0.2891,1,0.3185,0.037,0.375,0.476,0.274,2453.82,2418.53,2435.61
6-29-17,0.2971,0.4343,0.2686,1,0.308,0.029,0.375,0.476,0.274,2450.42,2419.38,2440.69
7-6-17,0.2958,0.4056,0.2986,1,0.3041,-0.003,0.375,0.476,0.274,2442.97,2405.7,2432.54
7-13-17,0.2824,0.4213,0.2963,1,0.3096,-0.014,0.375,0.476,0.274,2445.76,2407.7,2443.25
7-20-17,0.3548,0.3871,0.2581,1,0.3129,0.097,0.375,0.476,0.274,2473.83,2435.75,2473.83
7-27-17,0.3446,0.4122,0.2432,1,0.3223,0.101,0.375,0.476,0.274,2481.69,2463.85,2477.83
8-3-17,0.3611,0.3179,0.321,1,0.3231,0.04,0.375,0.476,0.274,2484.04,2470.3,2477.57
8-10-17,0.3367,0.34,0.3233,1,0.3249,0.013,0.375,0.476,0.274,2490.87,2462.08,2474.02
8-17-17,0.3417,0.3303,0.328,1,0.3268,0.014,0.375,0.476,0.274,2474.93,2437.75,2468.11
8-24-17,0.281,0.3361,0.3829,1,0.3248,-0.102,0.375,0.476,0.274,2474.93,2417.35,2444.04
8-31-17,0.25,0.3511,0.3989,1,0.319,-0.149,0.375,0.476,0.274,2460.31,2428.2,2457.59
9-7-17,0.2928,0.3498,0.3574,1,0.3203,-0.065,0.375,0.476,0.274,2480.38,2428.2,2465.54
9-14-17,0.4129,0.3674,0.2197,1,0.3276,0.193,0.375,0.476,0.274,2498.37,2459.2,2498.37
9-21-17,0.4014,0.3265,0.2721,1,0.3347,0.129,0.375,0.476,0.274,2508.85,2491.35,2508.24
9-28-17,0.3333,0.3793,0.2874,1,0.3312,0.046,0.375,0.476,0.274,2511.75,2488.03,2507.04
10-5-17,0.356,0.316,0.328,1,0.3336,0.028,0.375,0.476,0.274,2540.53,2495.91,2537.74
10-12-17,0.3977,0.3333,0.269,1,0.3406,0.129,0.375,0.476,0.274,2555.24,2531.8,2555.24
10-19-17,0.3793,0.3414,0.2793,1,0.3529,0.1,0.375,0.476,0.274,2564.11,2547.95,2561.26
10-26-17,0.3964,0.2733,0.3303,1,0.3712,0.066,0.375,0.476,0.274,2578.29,2544,2557.15
11-2-17,0.4505,0.2637,0.2857,1,0.3909,0.165,0.375,0.476,0.274,2588.4,2544,2579.36
11-9-17,0.451,0.3182,0.2308,1,0.3957,0.22,0.375,0.476,0.274,2597.02,2566.17,2594.38
11-16-17,0.2935,0.3543,0.3522,1,0.3822,-0.059,0.375,0.476,0.274,2595.47,2557.45,2564.62
11-23-17,0.3549,0.3549,0.2901,1,0.3849,0.065,0.375,0.476,0.274,2601.19,2557.45,2602.42
11-30-17,0.3595,0.3243,0.3162,1,0.3854,0.043,0.375,0.476,0.274,2634.89,2589.17,2626.07
12-7-17,0.3688,0.289,0.3422,1,0.3817,0.027,0.375,0.476,0.274,2665.19,2620.32,2629.27
12-14-17,0.45,0.2688,0.2813,1,0.3906,0.169,0.375,0.476,0.274,2671.88,2624.75,2662.85
12-21-17,0.505,0.2388,0.2562,1,0.4042,0.249,0.375,0.476,0.274,2694.97,2652.01,2679.25
12-28-17,0.5265,0.2672,0.2063,1,0.4136,0.32,0.375,0.476,0.274,2694.44,2676.11,2682.62
1-4-18,0.5975,0.2469,0.1556,1,0.4319,0.442,0.375,0.476,0.274,2714.37,2673.61,2713.06
1-11-18,0.4867,0.2625,0.2507,1,0.4561,0.236,0.375,0.476,0.274,2759.14,2697.77,2748.23
1-18-18,0.5411,0.245,0.2139,1,0.4794,0.327,0.375,0.476,0.274,2807.54,2736.06,2802.56
1-25-18,0.4545,0.3052,0.2403,1,0.4913,0.214,0.375,0.476,0.274,2852.97,2778.38,2837.54
2-1-18,0.4477,0.2647,0.2876,1,0.5011,0.16,0.375,0.476,0.274,2872.87,2813.04,2823.81
2-8-18,0.3703,0.2796,0.3501,1,0.4912,0.02,0.375,0.476,0.274,2839.26,2593.07,2681.66
2-15-18,0.4852,0.3007,0.2141,1,0.4887,0.271,0.375,0.476,0.274,2727.67,2532.69,2698.63
2-22-18,0.4465,0.3256,0.2279,1,0.4787,0.219,0.375,0.476,0.274,2754.42,2637.08,2701.33
3-1-18,0.3728,0.3931,0.2341,1,0.4506,0.139,0.375,0.476,0.274,2789.15,2697.77,2713.83
3-8-18,0.264,0.4521,0.2838,1,0.4228,-0.02,0.375,0.476,0.274,2761.52,2647.32,2726.8
3-15-18,0.3684,0.4183,0.2133,1,0.4012,0.155,0.375,0.476,0.274,2801.9,2701.74,2749.48
3-22-18,0.3323,0.3828,0.2849,1,0.3859,0.047,0.375,0.476,0.274,2777.11,2694.59,2711.93
3-29-18,0.3194,0.3273,0.3533,1,0.3699,-0.034,0.375,0.476,0.274,2739.14,2585.89,2605
4-5-18,0.319,0.3147,0.3664,1,0.3635,-0.047,0.375,0.476,0.274,2674.78,2553.8,2644.69
4-12-18,0.2609,0.3116,0.4275,1,0.3354,-0.167,0.375,0.476,0.274,2672.08,2573.61,2642.19
4-19-18,0.3778,0.33,0.2922,1,0.3268,0.086,0.375,0.476,0.274,2717.49,2639.25,2708.64
4-26-18,0.3691,0.3754,0.2555,1,0.3264,0.114,0.375,0.476,0.274,2717.49,2612.67,2639.4
5-3-18,0.284,0.4136,0.3025,1,0.3289,-0.019,0.375,0.476,0.274,2682.87,2612.67,2635.67
5-10-18,0.3351,0.4096,0.2553,1,0.3247,0.08,0.375,0.476,0.274,2701.27,2594.62,2697.79
5-17-18,0.3668,0.4274,0.2058,1,0.329,0.161,0.375,0.476,0.274,2742.1,2674.14,2722.46
5-24-18,0.3856,0.3627,0.2516,1,0.3373,0.134,0.375,0.476,0.274,2742.24,2709.18,2733.29
5-31-18,0.3502,0.3863,0.2635,1,0.3412,0.087,0.375,0.476,0.274,2742.24,2676.81,2724.01
6-7-18,0.3893,0.3435,0.2672,1,0.3572,0.122,0.375,0.476,0.274,2772.39,2700.68,2772.35
6-14-18,0.4478,0.3352,0.217,1,0.366,0.231,0.375,0.476,0.274,2791.47,2748.46,2775.63
6-21-18,0.3872,0.351,0.2618,1,0.3682,0.125,0.375,0.476,0.274,2791.47,2743.19,2767.32
6-28-18,0.2845,0.3075,0.408,1,0.3683,-0.124,0.375,0.476,0.274,2774.86,2698.67,2699.63
7-5-18,0.2786,0.3287,0.3928,1,0.3612,-0.114,0.375,0.476,0.274,2746.09,2691.99,2713.22
7-12-18,0.4305,0.278,0.2915,1,0.3692,0.139,0.375,0.476,0.274,2795.58,2711.16,2774.02
7-19-18,0.3466,0.404,0.2494,1,0.3643,0.097,0.375,0.476,0.274,2816.76,2770.77,2815.62
7-26-18,0.3152,0.4158,0.269,1,0.36,0.046,0.375,0.476,0.274,2848.03,2795.14,2846.07
8-2-18,0.2911,0.3881,0.3208,1,0.3477,-0.03,0.375,0.476,0.274,2848.03,2798.11,2813.36
8-9-18,0.3636,0.326,0.3103,1,0.3372,0.053,0.375,0.476,0.274,2863.43,2796.34,2857.7
8-16-18,0.3617,0.3475,0.2908,1,0.334,0.071,0.375,0.476,0.274,2862.48,2802.49,2818.37
8-23-18,0.3846,0.3447,0.2707,1,0.3465,0.114,0.375,0.476,0.274,2873.23,2802.49,2861.82
8-30-18,0.435,0.3211,0.2439,1,0.366,0.191,0.375,0.476,0.274,2916.5,2854.03,2914.04
9-6-18,0.4222,0.3148,0.263,1,0.365,0.159,0.375,0.476,0.274,2916.5,2876.92,2888.6
9-13-18,0.3209,0.3507,0.3284,1,0.3618,-0.007,0.375,0.476,0.274,2894.65,2864.12,2888.92
9-20-18,0.3204,0.3592,0.3204,1,0.3624,0,0.375,0.476,0.274,2912.36,2879.2,2907.95
9-27-18,0.3622,0.3268,0.311,1,0.3713,0.051,0.375,0.476,0.274,2940.91,2903.28,2905.97
10-4-18,0.4566,0.2922,0.2511,1,0.383,0.205,0.375,0.476,0.274,2939.86,2903.28,2925.51
10-11-18,0.3061,0.3394,0.3545,1,0.376,-0.048,0.375,0.476,0.274,2939.86,2784.86,2785.68
10-18-18,0.3394,0.3105,0.3502,1,0.3703,-0.011,0.375,0.476,0.274,2874.02,2710.51,2809.21
10-25-18,0.2797,0.3103,0.41,1,0.3509,-0.13,0.375,0.476,0.274,2816.94,2651.89,2656.1
11-1-18,0.3793,0.2759,0.3448,1,0.3456,0.034,0.375,0.476,0.274,2742.59,2603.54,2711.74
11-8-18,0.4128,0.2752,0.3119,1,0.3571,0.101,0.375,0.476,0.274,2815.15,2700.44,2813.89
11-15-18,0.3509,0.2895,0.3596,1,0.3609,-0.009,0.375,0.476,0.274,2815.15,2685.75,2701.58
11-22-18,0.2525,0.2761,0.4714,1,0.3472,-0.219,0.375,0.476,0.274,2746.8,2631.52,2649.93
11-29-18,0.3388,0.2664,0.3947,1,0.3324,-0.056,0.375,0.476,0.274,2744,2631.09,2743.79
12-6-18,0.3794,0.3156,0.305,1,0.3416,0.074,0.375,0.476,0.274,2800.18,2655.89,2700.06
12-13-18,0.209,0.3023,0.4887,1,0.3253,-0.28,0.375,0.476,0.274,2785.93,2583.23,2651.07
12-20-18,0.2486,0.2784,0.473,1,0.3214,-0.224,0.375,0.476,0.274,2685.44,2488.96,2506.96
12-27-18,0.3155,0.1815,0.503,1,0.3135,-0.188,0.375,0.476,0.274,2585.29,2346.58,2467.7
1-3-19,0.3302,0.2421,0.4277,1,0.3031,-0.097,0.375,0.476,0.274,2520.27,2346.58,2510.03
1-10-19,0.3846,0.3217,0.2937,1,0.3073,0.091,0.375,0.476,0.274,2595.32,2443.96,2584.96
1-17-19,0.3353,0.3021,0.3625,1,0.3177,-0.027,0.375,0.476,0.274,2625.76,2562.02,2616.1
1-24-19,0.3766,0.3003,0.3232,1,0.3224,0.053,0.375,0.476,0.274,2675.47,2585.1,2638.7
1-31-19,0.3176,0.3649,0.3176,1,0.3147,0,0.375,0.476,0.274,2690.44,2612.86,2681.05
2-7-19,0.3987,0.3734,0.2278,1,0.3384,0.171,0.375,0.476,0.274,2738.98,2648.34,2731.61
2-14-19,0.351,0.3982,0.2507,1,0.3512,0.1,0.375,0.476,0.274,2761.85,2681.83,2753.03
2-21-19,0.3932,0.3529,0.2539,1,0.3609,0.139,0.375,0.476,0.274,2787.33,2703.79,2779.76
2-28-19,0.4163,0.3837,0.2,1,0.3717,0.216,0.375,0.476,0.274,2795.76,2764.55,2792.38
3-7-19,0.3739,0.3587,0.2675,1,0.3703,0.106,0.375,0.476,0.274,2816.88,2767.66,2771.45
3-14-19,0.3242,0.3652,0.3106,1,0.3689,0.014,0.375,0.476,0.274,2821.24,2722.27,2810.92
3-21-19,0.373,0.3929,0.2341,1,0.3685,0.139,0.375,0.476,0.274,2852.42,2799.78,2824.23
3-28-19,0.332,0.396,0.272,1,0.3703,0.06,0.375,0.476,0.274,2860.31,2785.02,2805.37
4-4-19,0.3502,0.3671,0.2827,1,0.3642,0.068,0.375,0.476,0.274,2885.25,2787.72,2873.4
4-11-19,0.4029,0.3933,0.2038,1,0.3707,0.199,0.375,0.476,0.274,2895.95,2865.17,2888.21
4-18-19,0.3756,0.4061,0.2183,1,0.3685,0.157,0.375,0.476,0.274,2918,2879.13,2900.45
4-25-19,0.3352,0.4631,0.2017,1,0.3584,0.134,0.375,0.476,0.274,2936.83,2891.9,2927.25
5-2-19,0.3902,0.3963,0.2134,1,0.3604,0.177,0.375,0.476,0.274,2954.13,2912.84,2923.73
5-9-19,0.4312,0.337,0.2319,1,0.3738,0.199,0.375,0.476,0.274,2954.13,2862.6,2879.42
5-16-19,0.2982,0.3088,0.393,1,0.3645,-0.095,0.375,0.476,0.274,2897.96,2801.43,2850.96
5-23-19,0.2471,0.3922,0.3608,1,0.3538,-0.114,0.375,0.476,0.274,2892.15,2815.08,2856.27
5-30-19,0.2479,0.3512,0.4008,1,0.341,-0.153,0.375,0.476,0.274,2868.88,2766.06,2783.02
6-6-19,0.2253,0.3489,0.4258,1,0.3188,-0.201,0.375,0.476,0.274,2827.28,2728.81,2826.15
6-13-19,0.2684,0.3896,0.342,1,0.3054,-0.074,0.375,0.476,0.274,2910.61,2800.92,2879.84
6-20-19,0.2951,0.3836,0.3213,1,0.3004,-0.026,0.375,0.476,0.274,2931.74,2874.68,2926.46
6-27-19,0.2959,0.3836,0.3205,1,0.2886,-0.025,0.375,0.476,0.274,2964.15,2911.43,2913.78
7-3-19,0.3316,0.3449,0.3235,1,0.2762,0.008,0.375,0.476,0.274,2995.84,2912.99,2995.82
7-11-19,0.3361,0.3889,0.275,1,0.2809,0.061,0.375,0.476,0.274,3002.98,2955.92,2993.07
7-18-19,0.3593,0.3543,0.2864,1,0.2949,0.073,0.375,0.476,0.274,3017.8,2984.25,2984.42
7-25-19,0.3174,0.3624,0.3202,1,0.3036,-0.003,0.375,0.476,0.274,3019.59,2973.09,3019.56
8-1-19,0.3844,0.375,0.2406,1,0.3235,0.144,0.375,0.476,0.274,3027.98,2958.08,2980.38
8-8-19,0.2166,0.3015,0.482,1,0.317,-0.265,0.375,0.476,0.274,3017.4,2822.12,2883.98
8-15-19,0.2318,0.3197,0.4485,1,0.3091,-0.217,0.375,0.476,0.274,2943.31,2825.71,2840.6
8-22-19,0.2664,0.3364,0.3972,1,0.3054,-0.131,0.375,0.476,0.274,2931,2825.51,2924.43
